id,question,gold_program,gold_answer,program_step1,program_step2
masvn/2020/2020013-VN_18042019MWGShortNote_TV_Edit/page_2_QB3,Lợi nhuận thuần từ hoạt động kinh doanh (LN thuần từ HĐKD) trong quý 1 năm 2019 tăng bao nhiêu phần trăm so với quý 1 năm 2018?,"subtract(1.331, 1.039), divide(#0, 1.039)",0.28104,,"divide(892, 18600)"
masvn/2020/2020053-200427_VCB_1Q20_review_vn/page_1_QA3,"chênh lệch giữa lợi nhuận sau thuế cao nhất và thấp nhất trong toàn bộ giai đoạn được ghi nhận trong bảng là bao nhiêu tỷ đồng?
","table_max(Lợi nhuận sau thuế (tỷ đồng), none), table_min(Lợi nhuận sau thuế (tỷ đồng), none), subtract(#0, #1)",23978.0,,"divide(892, 18600)"
masvn/2020/2020169-VHMQ32020/page_1_QA2,Tổng lợi nhuận hoạt động dự kiến từ năm 2020 đến 2022 là bao nhiêu tỷ đồng?,"add(36609, 41879), add(#0, 47268)",125756.0,,"divide(892, 18600)"
CME/2010/page_123.pdf-1,Tỷ lệ phần trăm của các kế hoạch bồi thường cổ phần không được cổ đông bảo đảm phê duyệt là bao nhiêu?,"divide(5978, 1217121)",0.00491,,"divide(892, 18600)"
masvn/2020/2020053-200427_VCB_1Q20_review_vn/page_1_QA2,tổng thu nhập dự kiến (bao gồm thu nhập lãi thuần và thu nhập ngoài lãi) cho năm 2022 là bao nhiêu tỷ đồng?,"add(54821, 22402)",77223.0,,"divide(892, 18600)"
masvn/2020/2020145-VN_POW_Update_BUY_MAS_20201103VN/page_1_QA4,Chênh lệch giữa tổng dự phòng trích lập trong năm 2020 và khoản dự phòng ghi nhận trong quý 4 năm 2020 là bao nhiêu tỷ đồng?,"subtract(457, 125)",332.0,,"divide(892, 18600)"
masvn/2020/2020192-LTG_Companynote_MAS15.12.2020/page_1_QB5,EPS (thu nhập trên mỗi cổ phiếu) dự báo năm 2021 tăng bao nhiêu so với năm 2020?,"subtract(5685, 4249)",1436.0,,...
masvn/2020/2020169-VHMQ32020/page_1_QA5,Tổng lợi nhuận ròng dự phóng cho năm 2020 và 2021 cộng lại là bao nhiêu tỷ đồng?,"add(28207, 32634)",60841.0,,"divide(892, 18600)"
masvn/2020/2020192-LTG_Companynote_MAS15.12.2020/page_1_QB7,Tính tỷ lệ ROE năm 2021 dự báo so với năm 2020 ?,"divide(16.4, 13.2)",1.24242,,
masvn/2020/2020058-DHC_Companynote_MAS27.05.2020/page_1_QA1,Lãi ròng cao nhất trong giai đoạn 2015-2020(F) là bao nhiêu (tỷ đồng)?,"table_max(Lãi ròng, none)",215.0,,
DRE/2005/page_30.pdf-2,Tổng lợi nhuận từ bán hàng năm 2004 trước khi điều chỉnh tổn thất giảm giá tính theo triệu đô la là bao nhiêu?,"add(424, 10202)",10626.0,,"divide(892, 18600)"
masvn/2020/2020060-TLG_Companynote_MAS03.06.2020/page_1_QA1,Doanh thu nội địa năm 2019 là bao nhiêu tỷ đồng?,"multiply(3252, 0.84)",2731.68,,"divide(892, 18600)"
DISCA/2011/page_49.pdf-2,tỷ lệ phần trăm tổng lợi tức cổ đông tích lũy trên DISCB từ ngày 18 tháng 9 năm 2008 đến ngày 31 tháng 12 năm 2011 là bao nhiêu?,"subtract(217.56, 100), divide(#0, 100)",1.1756,,"divide(892, 18600)"
JPM/2012/page_140.pdf-1,Tỷ lệ thay đổi phần trăm trong các cam kết liên quan đến cho vay từ năm 2011 đến 2012 là bao nhiêu?,"subtract(434814, 382739), divide(#0, 382739)",0.13606,,"divide(892, 18600)"
masvn/2020/2020010-190314_MBB_2018review_VN/page_1_QA6,"năm 2019, tỷ lệ P/B mục tiêu là bao nhiêu?","divide(28800, 18765)",1.53477,,
masvn/2021/2021185-CRE_Q3Update_Buy_MAS_20211216_VN-N/page_7_QA3,"Giá đóng cửa, giá đóng cửa của CRE vào ngày 16/12/2021 là bao nhiêu?","add(1, 0.396), divide(55300, #0)",39613.18052,,
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QB3,Lợi nhuận ròng (NP) năm 2016 so với năm 2015 giảm bao nhiêu VNDbn?,"subtract(685645, 588701)",96944.0,,"divide(892, 18600)"
masvn/2020/2020193-VN_IndustrialRealEstate_Update_Overweight_MAS_20201215VN-N/page_11_QA4,Tổng tỷ lệ sở hữu của Công ty cổ phần tập đoàn SSG và Công ty TNHH tập đoàn Bitexco tại IDC là bao nhiêu?,"add(22.5, 22.5)",45.0,,"divide(892, 18600)"
ANET/2015/page_156.pdf-2,Phần hiện tại của giá trị hiện tại các nghĩa vụ thuê là bao nhiêu?,"divide(1336, 42546)",0.0314,,
GPN/2010/page_87.pdf-2,tỷ lệ phần trăm thay đổi chi phí bồi thường dựa trên cổ phiếu sau thuế từ năm 2009 đến năm 2010 là bao nhiêu?,"subtract(18.1, 6.3), subtract(14.6, 5.2), subtract(#0, #1), divide(#2, #1)",0.25532,,"divide(892, 18600)"
ABC/2005/page_49.pdf-1,"Nếu không tính chi phí trợ cấp thôi việc cho nhân viên trong năm 2004 và 2005, lợi nhuận ròng sẽ tăng thêm bao nhiêu triệu?","add(13.3, 5.4)",18.7,,"divide(892, 18600)"
masvn/2020/2020169-VHMQ32020/page_1_QA8,"Cho P/E mục tiêu cho năm 2021 là 11.5 lần. Sử dụng EPS năm 2021, giá cổ phiếu mục tiêu ngụ ý là bao nhiêu VND?","multiply(11.5, 9743)",112044.5,,"divide(892, 18600)"
masvn/2020/2020010-190314_MBB_2018review_VN/page_1_QB1,Lợi nhuận ròng của MBB trong năm 2018 tăng trưởng so với năm trước là bao nhiêu phần trăm?,"subtract(6113, 3520), divide(#0, 3520)",0.73665,,"divide(892, 18600)"
masvn/2020/2020077-V1_VN_Galvanized-steel-Outlook/page_13_QA4,Giá trị cổ phiếu tính toán được chênh lệch bao nhiêu so với giá mục tiêu được đề cập trong văn bản?,"subtract(16711, 16700)",11.0,,
masvn/2020/2020077-V1_VN_Galvanized-steel-Outlook/page_13_QB9,"So sánh giá trị cổ phiếu HSG theo phương pháp EV/EBITDA với giá mục tiêu khuyến nghị, giá mục tiêu chênh lệch bao nhiêu?","subtract(16700, 27789)",-11089.0,,"divide(892, 18600)"
ZBH/2015/page_57.pdf-3,Sự thay đổi về tổng chi phí sau thuế cho khoản bồi thường dựa trên cổ phiếu từ năm 2013 đến 2014 là bao nhiêu triệu?,"subtract(33.9, 32.9)",1.0,,"divide(892, 18600)"
masvn/2021/2021132-VNREE_Updatereport_Hold_MAS_10042021/page_10_QA4,Giá trị có trọng số của phương pháp SoTP  chiếm bao nhiêu phần trăm trong tổng giá trị khuyến nghị ?,"divide(35324, 72474)",0.4874,,
AAL/2014/page_15.pdf-3,Tỷ lệ tổng số nhân viên của American so với nhân viên của US Airways là bao nhiêu?,"divide(61600, 32800)",1.87805,,"divide(892, 18600)"
GS/2012/page_189.pdf-4,Tỷ lệ phần trăm thay đổi tài sản có trọng số rủi ro tại GS Bank USA giữa năm 2011 và 2012 là bao nhiêu?,"subtract(109669, 112824), divide(#0, 112824)",-0.02796,,"divide(892, 18600)"
AWK/2012/page_117.pdf-3,Tổng thay đổi trong các lợi ích thuế chưa được công nhận tính bằng triệu đô la từ ngày 1 tháng 1 năm 2011 đến ngày 31 tháng 12 năm 2011 là bao nhiêu?,"subtract(158578, 118314)",40264.0,,"divide(892, 18600)"
masvn/2020/2020029-POW_FlashNote1H2019/page_1_QB9,"So sánh P/B của POW trong năm 2018 và 2019F, có sự thay đổi như thế nào?","subtract(1.5, 1.5)",0.0,,
ILMN/2008/page_82.pdf-2,Giá trị cổ phiếu đã được thực hiện trong năm 2011 là bao nhiêu?,"multiply(1125734, 10.91)",12281757.94,,"divide(892, 18600)"
masvn/2020/2020010-190314_MBB_2018review_VN/page_1_QB5,Tính mức tăng dự kiến của lợi nhuận sau thuế từ năm 2018 đến 2019.,"subtract(8581, 6113), divide(#0, 6113)",0.40373,,
ABMD/2007/page_78.pdf-1,độ biến động trung bình kỳ vọng được sử dụng trong công thức black scholes là bao nhiêu?,"table_average(biến động dự kiến, none)",0.74,,"divide(892, 18600)"
MSI/2012/page_87.pdf-1,Độ biến động trung bình dự kiến của giá trị hợp lý ước tính trung bình trọng số của quyền chọn cổ phiếu nhân viên từ năm 2010 đến 2012 là bao nhiêu?,"add(24.0, 28.8), add(41.7, #0), divide(#1, 3)",31.5,,"divide(892, 18600)"
AMT/2012/page_118.pdf-3,"Tài sản cố định chiếm bao nhiêu phần trăm trong giá mua của Brazil, theo xác định cuối cùng?","divide(83539, 1000), divide(#0, 585.3)",0.14273,,"divide(892, 18600)"
IP/2009/page_45.pdf-2,"Tỷ lệ phần trăm của các nghĩa vụ hợp đồng cho các khoản thanh toán tương lai theo các khoản nợ hiện có, hợp đồng thuê và nghĩa vụ mua hàng tính đến ngày 31 tháng 12 năm 2009, đến hạn vào năm 2012 là bao nhiêu phần trăm là các khoản đáo hạn nợ dài hạn?","divide(199, 946)",0.21036,,"divide(892, 18600)"
masvn/2020/2020036-MAS_VN_PME_Initiate_Nov_14/page_1_QA7,ROE (%) trung bình từ 12/15 đến 12/19F là bao nhiêu?,"table_average(ROE (%), none)",0.1666,,
masvn/2020/2020193-VN_IndustrialRealEstate_Update_Overweight_MAS_20201215VN-N/page_11_QA7,Tốc độ tăng trưởng dự kiến của Lợi nhuận sau thuế (LNST) từ năm 2019 đến năm 2020 là bao nhiêu phần trăm?,"subtract(553, 345), divide(#0, 345)",0.6029,,"divide(892, 18600)"
masvn/2020/2020029-POW_FlashNote1H2019/page_1_QA6,"Dựa trên giá mục tiêu 14.850 đ/cp và EPS dự phóng năm 2019, P/E dự phóng là bao nhiêu?","divide(14850, 818)",18.15403,,"divide(892, 18600)"
masvn/2020/2020040-PPC_Báocáol_n__u-05022020/page_9_QB7,"So sánh giá trị theo tỷ trọng của phương pháp P/E và P/B, 2 phương pháp chênh lệch bao nhiêu?","subtract(19038.80, 9445.09)",9593.71,,"divide(892, 18600)"
masvn/2020/2020192-LTG_Companynote_MAS15.12.2020/page_1_QB2,Tỷ lệ tăng trưởng doanh thu từ năm 2020 dự báo đến năm 2021 dự báo là bao nhiêu phần trăm?,"subtract(7205, 5977), divide(#0, 5977)",0.20545,,"divide(892, 18600)"
masvn/2020/2020169-VHMQ32020/page_1_QB2,Tính tỷ lệ tăng trưởng phần trăm của lợi nhuận ròng từ năm 2020 đến 2021.,"subtract(32634, 28207), divide(#0, 28207)",0.15695,,
masvn/2020/2020192-LTG_Companynote_MAS15.12.2020/page_1_QA2,Doanh thu thuần dự báo cho năm 2021(F) sẽ thay đổi bao nhiêu phần trăm so với năm 2019?,"subtract(7205, 8310), divide(#0, 8310)",-0.13297,,...
DISCA/2011/page_49.pdf-1,Tỷ lệ phần trăm tổng lợi tức cổ đông tích lũy trên DISCA từ ngày 18 tháng 9 năm 2008 đến ngày 31 tháng 12 năm 2011 là bao nhiêu?,"subtract(296.67, 100), divide(#0, 100)",1.9667,,"divide(892, 18600)"
masvn/2020/2020155-201005_BID_3Q20-review-vn/page_6_QB5,Tính tỷ lệ phần trăm tăng trưởng lợi nhuận trước thuế quý 3 năm 2020 so với quý 3 năm 2019.,"subtract(2703, 2319), divide(#0, 2319)",0.16559,,"divide(892, 18600)"
GS/2017/page_86.pdf-2,"Tính bằng triệu đô la cho quý tư năm 2017 và 2016, tổng vốn cấp 1 là bao nhiêu?","add(78227, 81808)",160035.0,,
masvn/2020/2020007-RealEstatestocks_VaR_V_final/page_2_QB8,Tính tổng lợi nhuận của các ngành Tiêu dùng không thiết yếu và Tiện ích ?,"add(2.49, 27.47)",29.96,,
masvn/2020/2020193-VN_IndustrialRealEstate_Update_Overweight_MAS_20201215VN-N/page_11_QA5,Doanh thu năm 2019 đã giảm bao nhiêu so với năm 2018?,"subtract(4929, 5119)",-190.0,,"divide(892, 18600)"
masvn/2020/2020145-VN_POW_Update_BUY_MAS_20201103VN/page_1_QB4,Tính phần trăm thay đổi lợi nhuận ròng từ năm 2020 đến 2021.,"subtract(2371, 1945), divide(#0, 1945)",0.21902,,
masvn/2020/2020164-DIG_Q3Update_Tradingbuy_MAS_20201117-VN-N/page_1_QB10,Tỷ lệ bồi thường giải phóng mặt bằng dự án Long Tân là bao nhiêu phần trăm so với tổng diện tích?,"divide(80, 322)",0.24845,,"divide(892, 18600)"
UNP/2010/page_21.pdf-2,"Trong quý kết thúc ngày 31 tháng 12 năm 2010, tỷ lệ phần trăm số cổ phiếu mà nhân viên đã cam kết với UPC để thanh toán giá thực hiện quyền chọn cổ phiếu là bao nhiêu?","divide(563220, 3063816)",0.18383,,"divide(892, 18600)"
MRO/2017/page_96.pdf-1,"Tỷ lệ xu hướng cuối cùng lớn nhất cho chi phí chăm sóc sức khỏe là bao nhiêu? 4,70% (4,70%) 4,50% (4,50%) 4,50% (4,50%)","table_max(tỷ lệ xu hướng cuối cùng, none)",0.047,,
masvn/2020/2020169-VHMQ32020/page_1_QA3,Tốc độ tăng trưởng doanh thu dự kiến từ năm 2021 đến năm 2022 là bao nhiêu phần trăm?,"subtract(92975, 80848), divide(#0, 80848)",0.15,,
masvn/2021/2021132-VNREE_Updatereport_Hold_MAS_10042021/page_10_QA3,Tính tổng giá trị khuyến nghị bằng cách cộng giá trị có trọng số của phương pháp DCF  và SoTP ,"add(37150, 35324)",72474.0,,
masvn/2020/2020036-MAS_VN_PME_Initiate_Nov_14/page_1_QB3,Tính sự thay đổi tuyệt đối của biên lợi nhuận hoạt động kinh doanh từ năm 2018 đến năm 2019F.,"subtract(23.4, 22.7)",0.7,,
masvn/2020/2020053-200427_VCB_1Q20_review_vn/page_1_QB9,Tỷ lệ P/E dự báo cho năm 2022 giảm bao nhiêu so với năm 2019?,"subtract(9.9, 13.8)",-3.9,,
masvn/2021/2021185-CRE_Q3Update_Buy_MAS_20211216_VN-N/page_7_QA2,Giá trị định giá theo phương pháp FCFE cao hơn bao nhiêu so với phương pháp FCFF?,"subtract(56064, 54690)",1374.0,,
masvn/2021/2021185-CRE_Q3Update_Buy_MAS_20211216_VN-N/page_7_QA4,Sự khác biệt giữa giá trị hợp lý và giá mục tiêu là bao nhiêu?,"subtract(55377, 55300)",77.0,,"divide(892, 18600)"
AAL/2013/page_172.pdf-3,Tỷ lệ phần trăm các khiếu nại liên quan đến lao động của người Mỹ trong tổng số các khiếu nại và các nghĩa vụ giải quyết phá sản khác tính đến tháng 12 năm 2013 là bao nhiêu?,"divide(849, 5424)",0.15653,,"divide(892, 18600)"
masvn/2020/2020169-VHMQ32020/page_1_QB3,Biên lợi nhuận hoạt động (%) giảm bao nhiêu điểm phần trăm từ năm 2019 đến 2021?,"subtract(57.4, 51.8)",5.6,,"divide(892, 18600)"
GS/2014/page_74.pdf-2,"Năm 2014, tỷ lệ phần trăm tài sản không được định giá bằng đô la Mỹ trong tổng tài sản có thể thanh khoản (GCLA) là bao nhiêu?","divide(45410, 179633)",0.25279,,"divide(892, 18600)"
ADI/2010/page_80.pdf-1,Tỷ lệ tăng trưởng số dư quỹ thị trường tiền tệ trong năm 2010 là bao nhiêu?,"subtract(1840, 1730), divide(#0, 1730)",0.06358,,"divide(892, 18600)"
masvn/2020/2020040-PPC_Báocáol_n__u-05022020/page_7_QB5,"So sánh ROA của PPC năm 2019 với năm 2017, mức tăng là bao nhiêu phần trăm?","subtract(17.80, 9.42), divide(#0, 9.42)",0.8896,,
masvn/2020/2020040-PPC_Báocáol_n__u-05022020/page_9_QA4,Giá trị định giá theo phương pháp P/E cao hơn bao nhiêu so với phương pháp P/B?,"subtract(38077.60, 31483.64)",6593.96,,"divide(892, 18600)"
APD/2018/page_121.pdf-2,Mức giảm quan sát được trong tổng giá trị hợp lý của cổ phiếu bị hạn chế đã được cấp trong năm 2017 và 2018 là bao nhiêu?,"subtract(2.2, 4.1), divide(#0, 4.1)",-0.46341,,"divide(892, 18600)"
FIS/2017/page_64.pdf-2,Tỷ lệ phần trăm của sự tăng hoặc giảm tổng thể mà đồng euro chiếm trong năm 2016 là bao nhiêu?,"divide(38, 129)",0.29457,,"divide(892, 18600)"
GS/2017/page_86.pdf-4,Sự thay đổi tính bằng triệu trong các khoản phơi bày ngoài bảng cân đối kế toán giữa năm 2016 và 2017 là bao nhiêu?,"subtract(408164, 391555)",16609.0,,"divide(892, 18600)"
IPG/2006/page_77.pdf-1,Tổng chi phí lãi vay phát sinh từ các trái phiếu không đảm bảo cấp cao đã được mua lại vào tháng 8 năm 2005 là bao nhiêu?,"subtract(258.6, 250.0), subtract(#0, 1.4)",7.2,,"divide(892, 18600)"
ALXN/2016/page_153.pdf-3,Tỷ lệ thay đổi phần trăm trong tổng các nghĩa vụ thuê cơ sở vật chất từ 2015 đến 2016 là bao nhiêu?,"subtract(136, 133), divide(#0, 133)",0.02256,,"divide(892, 18600)"
masvn/2020/2020053-200427_VCB_1Q20_review_vn/page_1_QB6,Tính mức tăng của lợi nhuận trước dự phòng từ năm 2019 đến dự báo năm 2022 (tỷ đồng).,"subtract(50461, 29870)",20591.0,,
AMT/2012/page_118.pdf-1,"Dựa trên phân bổ giá mua cuối cùng, tổng số nợ phải trả là bao nhiêu?","add(5536, 38519)",44055.0,,"divide(892, 18600)"
GS/2013/page_63.pdf-2,Sự thay đổi tổng tài sản từ năm 2012 đến 2013 là bao nhiêu triệu đô la?,"subtract(938555, 911507)",27048.0,,"divide(892, 18600)"
masvn/2021/2021185-CRE_Q3Update_Buy_MAS_20211216_VN-N/page_7_QA1,"Tổng giá trị hợp lý của cổ phiếu CRE, được tính bằng cách cộng các kết quả có trọng số của phương pháp FCFF và FCFE, là bao nhiêu?","add(27345, 28032)",55377.0,,"divide(892, 18600)"
masvn/2020/2020192-LTG_Companynote_MAS15.12.2020/page_1_QA3,Chênh lệch giữa EPS cao nhất và thấp nhất trong giai đoạn 2016-2021(F) là bao nhiêu (VND)?,"subtract(5685, 3495)",2190.0,,"divide(892, 18600)"
masvn/2020/2020058-DHC_Companynote_MAS27.05.2020/page_1_QA3,Tỷ suất lãi ròng năm 2019 là bao nhiêu?,"divide(182, 1430)",0.12727,,"divide(892, 18600)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QA1,Doanh thu dự phóng năm 2019F đã thay đổi bao nhiêu phần trăm so với năm 2018?,"subtract(3971, 3888), divide(#0, 3888)",0.02135,,"divide(892, 18600)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QB6,Tính tỷ lệ phần trăm thay đổi ROE từ năm 2017 đến 2019F.,"subtract(18.7, 23.3), divide(#0, 23.3)",-0.19742,,"divide(892, 18600)"
masvn/2020/2020044-CTCP_a__utu_va_Pha_ttrie__nBa__t_o__ngsa_nAnGia-C/page_6_QA6,Tỷ lệ nợ vay trên tổng giá trị doanh nghiệp là bao nhiêu?,"divide(1070451, 2494125)",0.42919,,"divide(892, 18600)"
masvn/2020/2020058-DHC_Companynote_MAS27.05.2020/page_1_QA8,EPS thấp nhất trong giai đoạn 2015-2020(F) là bao nhiêu (VND)?,"table_min(EPS (VND), none)",1516.0,,
DRE/2007/page_56.pdf-2,Thu nhập ròng trên mỗi cổ phiếu phổ thông trong năm 2007 là bao nhiêu?,"divide(217692, 139255)",1.56326,,"divide(892, 18600)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QB4,Tính trung bình biên lợi nhuận hoạt động (OP Margin %) trong giai đoạn 2015 đến 2019F.,"table_average(OP Margin (%), none)",0.1904,,
JKHY/2017/page_26.pdf-3,tổng lợi tức năm 2015 của nhóm đối thủ là bao nhiêu?,"subtract(203.87, 161.90)",41.97,,"divide(892, 18600)"
RCL/2016/page_6.pdf-2,Tỷ lệ tăng dự kiến về số giường tàu du lịch toàn cầu từ năm 2017 đến 2021 là bao nhiêu phần trăm?,"divide(173000, 503000)",0.34394,,"divide(892, 18600)"
masvn/2020/2020010-190314_MBB_2018review_VN/page_1_QA8,Chênh lệch giữa lợi nhuận trước thuế năm 2018 và lợi nhuận hoạt động (tính bằng tỷ đồng) là bao nhiêu?,"subtract(7800, 7767)",33.0,,"divide(892, 18600)"
MAR/2004/page_45.pdf-2,Sự chênh lệch giữa giá trị ghi sổ và giá trị hợp lý của nợ dài hạn và các khoản nợ dài hạn khác trong năm 2014 là bao nhiêu?,"subtract(875, 848)",27.0,,"divide(892, 18600)"
C/2009/page_243.pdf-1,Tỷ lệ tăng ròng trong chứng khoán bán theo các thỏa thuận mua lại so với các chuyển giao ròng là bao nhiêu?,"divide(5, 6.2)",0.80645,,"divide(892, 18600)"
JPM/2003/page_106.pdf-3,Giá trị trung bình của các phương tiện cho vay thương mại cấu trúc do VIES phát hành trong các năm 2002 và 2003 là bao nhiêu tỷ?,"table_average(Các công cụ cho vay thương mại có cấu trúc, none)",6.25,,"divide(892, 18600)"
MS/2013/page_132.pdf-2,"Bao nhiêu khoản vay và cam kết ""dựa trên sự kiện"" tính đến ngày 31 tháng 12 năm 2013 sẽ đáo hạn trong năm 2014, tính bằng tỷ đô la?","multiply(9.5, 0.33)",3.135,,"divide(892, 18600)"
MS/2013/page_139.pdf-2,"Tổng mức tiếp xúc với các công cụ phái sinh liên quan đến chính phủ, tính bằng triệu, là bao nhiêu?","add(1597, 816)",2413.0,,.....
FIS/2006/page_31.pdf-1,Phần nào trong tổng số địa điểm thuê nằm ở Texas?,"add(63, 81), divide(19, #0)",0.13194,,"divide(892, 18600)"
LMT/2016/page_49.pdf-4,lợi nhuận hoạt động trung bình của mfc tính bằng triệu trong khoảng thời gian từ năm 2014 đến 2016 là bao nhiêu?,"table_average(lợi nhuận hoạt động, none)",1214.66667,,
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QB2,Tính tỷ lệ phần trăm thay đổi doanh thu từ năm 2018 đến 2019F.,"subtract(3971, 3888), divide(#0, 3888)",0.02135,,"divide(892, 18600)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QA4,"mảng kháng sinh chiếm 40,4% doanh thu năm 2017. Dựa trên số liệu doanh thu từ bảng, doanh thu của mảng kháng sinh năm 2017 là bao nhiêu tỷ đồng?","multiply(4063, 0.404)",1641.452,,"multiply(18.6, 1000), divide(892, #0)"
RL/2008/page_23.pdf-1,tỷ lệ phần trăm các cửa hàng bán lẻ của nhà máy tính đến ngày 29 tháng 3 năm 2008 nằm ở châu Âu là bao nhiêu?,"divide(22, 158)",0.13924,,"divide(892, 18600)"
masvn/2020/2020056-HPG_Companynote_MAS22.05.2020/page_1_QA6,Chênh lệch giữa doanh thu và lợi nhuận ròng trong năm 2019 là bao nhiêu?,"subtract(63658, 7528)",56130.0,,"divide(892, 18600)"
AMT/2016/page_49.pdf-1,"Trong quý kết thúc ngày 31 tháng 3 năm 2015, tỷ lệ phần trăm thay đổi giá cổ phiếu từ mức cao nhất đến mức thấp nhất là bao nhiêu?","subtract(101.88, 93.21), divide(#0, 93.21)",0.09302,,"divide(892, 18600)"
masvn/2020/2020007-RealEstatestocks_VaR_V_final/page_2_QB7,mức tăng trưởng doanh thu của ngành bất động sản hơn mức tăng trưởng doanh thu trung bình của tất cả các công ty niêm yết trên sàn HSX bao nhiêu phần trăm ?,"subtract(52, 22.3)",29.7,,"divide(892, 18600)"
masvn/2020/2020036-MAS_VN_PME_Initiate_Nov_14/page_1_QA4,"dựa trên doanh thu 9 tháng đầu năm 2019 được đề cập trong văn bản và dự báo cả năm 2019 trong bảng, doanh thu dự kiến cho quý 4 năm 2019 là bao nhiêu (tỷ VNĐ)?","subtract(1781, 1328)",453.0,,"table_sum(Doanh thu (VNDbn), none), multiply(12/19F, 0.25)"
masvn/2020/2020155-201005_BID_3Q20-review-vn/page_6_QA5,Chênh lệch giữa lợi nhuận sau thuế cao nhất và thấp nhất trong năm 2019 là bao nhiêu?,"subtract(2872, 1713)",1159.0,,"divide(892, 18600)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QA3,Tỷ suất lợi nhuận hoạt động (OP Margin) thấp nhất trong giai đoạn 2015-2019F là bao nhiêu?,"table_min(OP Margin (%), none)",0.18,,
STT/2007/page_111.pdf-2,Tỷ lệ phần trăm thay đổi của số tiền tài sản thế chấp giữ cho chứng khoán được bảo đảm giữa năm 2006 và 2007 là bao nhiêu?,"subtract(572.93, 527.37), divide(#0, 527.37)",0.08639,,"divide(892, 18600)"
masvn/2020/2020060-TLG_Companynote_MAS03.06.2020/page_1_QA4,Doanh thu tài chính đã tăng bao nhiêu phần trăm từ năm 2018 đến năm 2019?,"subtract(29.9, 13.5), divide(#0, 13.5)",1.21481,,"divide(892, 18600)"
masvn/2020/2020036-MAS_VN_PME_Initiate_Nov_14/page_1_QB1,Doanh thu của PME tăng bao nhiêu phần trăm từ năm 2018 đến năm 2019F?,"subtract(1781, 1675), divide(#0, 1675)",0.06328,,"divide(892, 18600)"
VNO/2014/page_57.pdf-1,Chỉ số Vornado Realty Trust đã thay đổi như thế nào trong vòng năm năm?,"subtract(201, 100)",101.0,,
masvn/2020/2020145-VN_POW_Update_BUY_MAS_20201103VN/page_1_QA3,Lợi nhuận hoạt động cao nhất trong giai đoạn từ năm tài chính 2017 đến 2022 (FY22F) là bao nhiêu tỷ đồng?,"table_max(Lợi nhuận hoạt động (tỷ đồng), none)",4108.0,,"divide(892, 18600)"
masvn/2020/2020155-201005_BID_3Q20-review-vn/page_6_QB7,Tính mức giảm của tỷ lệ lợi nhuận trên vốn chủ sở hữu (ROE) quý 3 năm 2020 so với quý 3 năm 2019.,"subtract(10.6, 12.4), divide(#0, 12.4)",-0.14516,,
HWM/2018/page_96.pdf-2,"xét theo giá thực hiện trung bình của các quyền chọn, mức tăng giá trị tổng cộng của các quyền chọn cổ phiếu quan sát được trong năm 2016 và 2017 là bao nhiêu triệu đô la?","multiply(11, 33.32), multiply(13, 26.93), subtract(#0, #1)",16.43,,"divide(892, 18600)"
masvn/2020/2020036-MAS_VN_PME_Initiate_Nov_14/page_1_QB2,Lợi nhuận sau thuế (LNST) của PME giảm bao nhiêu phần trăm từ năm 2018 đến năm 2019F?,"subtract(307, 309), divide(#0, 309)",-0.00647,,"divide(892, 18600)"
masvn/2020/2020192-LTG_Companynote_MAS15.12.2020/page_1_QB3,Lãi ròng dự báo năm 2021 tăng bao nhiêu phần trăm so với năm 2020?,"subtract(458, 342), divide(#0, 342)",0.33918,,
AON/2007/page_188.pdf-2,phần nào trong các lợi ích thuế chưa được công nhận sẽ ảnh hưởng đến tỷ lệ thuế hiệu quả nếu được công nhận?,"divide(57, 70)",0.81429,,"divide(892, 18600)"
masvn/2020/2020163-VN_DHG_Update_BUY_MAS_20201117/page_1_QB5,Dự phóng doanh thu năm 2021 là bao nhiêu tỷ đồng và tăng bao nhiêu phần trăm so với năm 2020?,"subtract(3871, 3786), divide(#0, 3786)",0.02245,,"divide(892, 18600)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QA2,Lợi nhuận hoạt động (OP) trung bình trong giai đoạn 2015-2019F là bao nhiêu tỷ đồng?,"table_average(OP (VNDbn), none)",735.0,,"divide(892, 18600)"
MSI/2008/page_69.pdf-1,Tỷ lệ phần trăm chênh lệch doanh thu thuần hợp nhất từ năm 2006 đến 2008 là bao nhiêu?,"multiply(66%, 28383), multiply(40%, 12099), subtract(#0, #1), divide(#2, #1)",2.87073,,"divide(892, 18600)"
masvn/2020/2020036-MAS_VN_PME_Initiate_Nov_14/page_1_QA5,tăng trưởng doanh thu phần trăm dự kiến cho năm tài chính 2021 so với doanh thu dự báo cho năm tài chính 2019F là bao nhiêu?,"subtract(2355, 1781), divide(#0, 1781)",0.32229,,"divide(892, 18600)"
